File id,Answer,result,None,Right,Left,   ,Epoch,Batchsize,Image Size,Learning rate,test acc
R_158_extract_8 6 13 17.jpg,R,R,2.2,97.76,0.04,,60,32,150,0.0001,96.857
R_158_extract_8 6 9 41.jpg,R,R,0.02,99.94,0.04,,60,32,150,0.0001,96.857
R_159_extract_8 6 10 37.jpg,R,R,0.04,98.84,1.12,,60,32,150,0.0001,96.857
R_159_extract_8 6 13 17.jpg,R,R,0.73,98.68,0.59,,60,32,150,0.0001,96.857
R_159_extract_8 6 9 41.jpg,R,R,0.02,99.86,0.12,,60,32,150,0.0001,96.857
R_15_extract_8 6 10 49.jpg,R,R,0.51,96.81,2.68,,60,32,150,0.0001,96.857
R_15_extract_8 6 9 41.jpg,R,R,0.2,99.66,0.14,,60,32,150,0.0001,96.857
R_15_extract_8 6 9 49.jpg,R,R,0.02,80.78,19.2,,60,32,150,0.0001,96.857
R_160_extract_8 6 10 37.jpg,R,R,0.64,92.87,6.49,,60,32,150,0.0001,96.857
R_160_extract_8 6 13 17.jpg,R,R,0.37,99.06,0.57,,60,32,150,0.0001,96.857
R_160_extract_8 6 9 41.jpg,R,R,0.01,99.86,0.13,,60,32,150,0.0001,96.857
R_161_extract_8 6 10 37.jpg,R,R,0.1,99.37,0.53,,60,32,150,0.0001,96.857
R_161_extract_8 6 13 17.jpg,R,R,0.09,99.71,0.2,,60,32,150,0.0001,96.857
R_161_extract_8 6 9 41.jpg,R,R,0.01,99.87,0.12,,60,32,150,0.0001,96.857
R_162_extract_8 6 10 37.jpg,R,R,0.01,99.93,0.06,,60,32,150,0.0001,96.857
R_162_extract_8 6 13 17.jpg,R,R,0.07,99.56,0.37,,60,32,150,0.0001,96.857
R_162_extract_8 6 9 41.jpg,R,R,0.06,99.58,0.36,,60,32,150,0.0001,96.857
R_163_extract_8 6 10 37.jpg,R,R,0.1,99.81,0.09,,60,32,150,0.0001,96.857
R_163_extract_8 6 13 17.jpg,R,R,0.26,99.26,0.48,,60,32,150,0.0001,96.857
R_163_extract_8 6 9 41.jpg,R,R,0.14,97.26,2.6,,60,32,150,0.0001,96.857
R_164_extract_8 6 10 37.jpg,R,R,0.06,98.94,1.01,,60,32,150,0.0001,96.857
R_164_extract_8 6 13 17.jpg,R,R,0.36,99.22,0.43,,60,32,150,0.0001,96.857
R_164_extract_8 6 9 26.jpg,R,R,0.26,98.83,0.91,,60,32,150,0.0001,96.857
R_164_extract_8 6 9 41.jpg,R,R,0.37,95.79,3.84,,60,32,150,0.0001,96.857
R_165_extract_8 6 10 37.jpg,R,R,0.1,92.26,7.64,,60,32,150,0.0001,96.857
R_165_extract_8 6 13 17.jpg,R,R,0.11,99.76,0.14,,60,32,150,0.0001,96.857
R_165_extract_8 6 9 26.jpg,R,R,0.13,98.23,1.64,,60,32,150,0.0001,96.857
R_165_extract_8 6 9 41.jpg,R,R,0.09,99.62,0.29,,60,32,150,0.0001,96.857
R_166_extract_8 6 13 17.jpg,R,R,0.74,99.25,0.02,,60,32,150,0.0001,96.857
R_166_extract_8 6 9 26.jpg,R,R,0.39,97.56,2.04,,60,32,150,0.0001,96.857
R_166_extract_8 6 9 41.jpg,R,R,0.01,99.73,0.26,,60,32,150,0.0001,96.857
R_167_extract_8 6 13 17.jpg,R,R,0.02,99.97,0.01,,60,32,150,0.0001,96.857
R_167_extract_8 6 9 26.jpg,R,R,0.48,82.53,16.99,,60,32,150,0.0001,96.857
R_167_extract_8 6 9 41.jpg,R,R,0.01,99.88,0.11,,60,32,150,0.0001,96.857
R_168_extract_8 6 13 17.jpg,R,R,0.04,99.91,0.06,,60,32,150,0.0001,96.857
R_168_extract_8 6 9 26.jpg,R,L,0.59,47.41,52.0,,60,32,150,0.0001,96.857
R_168_extract_8 6 9 41.jpg,R,R,0.03,99.68,0.29,,60,32,150,0.0001,96.857
R_169_extract_8 6 13 17.jpg,R,R,0.19,99.36,0.45,,60,32,150,0.0001,96.857
R_169_extract_8 6 9 26.jpg,R,R,1.03,60.28,38.69,,60,32,150,0.0001,96.857
R_169_extract_8 6 9 41.jpg,R,R,0.06,98.55,1.39,,60,32,150,0.0001,96.857
R_16_extract_8 6 10 49.jpg,R,R,1.06,97.85,1.09,,60,32,150,0.0001,96.857
R_16_extract_8 6 9 41.jpg,R,R,0.16,99.71,0.14,,60,32,150,0.0001,96.857
R_16_extract_8 6 9 49.jpg,R,R,0.5,98.68,0.83,,60,32,150,0.0001,96.857
R_170_extract_8 6 13 17.jpg,R,R,0.14,99.6,0.26,,60,32,150,0.0001,96.857
R_170_extract_8 6 9 26.jpg,R,R,0.52,70.95,28.53,,60,32,150,0.0001,96.857
R_170_extract_8 6 9 41.jpg,R,R,0.18,95.71,4.11,,60,32,150,0.0001,96.857
R_171_extract_8 6 13 17.jpg,R,R,0.07,99.73,0.2,,60,32,150,0.0001,96.857
R_171_extract_8 6 9 26.jpg,R,R,0.4,83.48,16.12,,60,32,150,0.0001,96.857
R_171_extract_8 6 9 41.jpg,R,R,0.05,99.65,0.3,,60,32,150,0.0001,96.857
R_172_extract_8 6 13 17.jpg,R,R,0.09,99.67,0.24,,60,32,150,0.0001,96.857
R_172_extract_8 6 9 41.jpg,R,R,0.01,99.92,0.07,,60,32,150,0.0001,96.857
R_173_extract_8 6 13 17.jpg,R,R,0.09,99.47,0.44,,60,32,150,0.0001,96.857
R_173_extract_8 6 9 41.jpg,R,R,0.0,99.91,0.09,,60,32,150,0.0001,96.857
R_174_extract_8 6 13 17.jpg,R,R,0.07,99.88,0.05,,60,32,150,0.0001,96.857
R_174_extract_8 6 9 41.jpg,R,R,0.01,99.91,0.08,,60,32,150,0.0001,96.857
R_175_extract_8 6 13 17.jpg,R,R,0.06,99.94,0.0,,60,32,150,0.0001,96.857
R_175_extract_8 6 9 41.jpg,R,R,0.0,99.96,0.03,,60,32,150,0.0001,96.857
R_176_extract_8 6 13 17.jpg,R,R,0.19,99.67,0.14,,60,32,150,0.0001,96.857
R_176_extract_8 6 9 41.jpg,R,R,0.02,99.76,0.22,,60,32,150,0.0001,96.857
R_177_extract_8 6 13 17.jpg,R,R,0.01,99.98,0.01,,60,32,150,0.0001,96.857
R_177_extract_8 6 9 41.jpg,R,R,0.05,99.2,0.75,,60,32,150,0.0001,96.857
R_178_extract_8 6 13 17.jpg,R,R,0.07,99.91,0.02,,60,32,150,0.0001,96.857
R_178_extract_8 6 9 41.jpg,R,R,0.05,99.34,0.61,,60,32,150,0.0001,96.857
R_179_extract_8 6 13 17.jpg,R,R,0.1,99.88,0.02,,60,32,150,0.0001,96.857
R_179_extract_8 6 9 41.jpg,R,R,0.05,99.61,0.34,,60,32,150,0.0001,96.857
R_17_extract_8 6 10 49.jpg,R,R,10.48,88.08,1.45,,60,32,150,0.0001,96.857
R_17_extract_8 6 9 41.jpg,R,R,0.31,94.32,5.37,,60,32,150,0.0001,96.857
R_17_extract_8 6 9 49.jpg,R,R,0.76,98.52,0.72,,60,32,150,0.0001,96.857
R_180_extract_8 6 13 17.jpg,R,R,0.39,99.53,0.08,,60,32,150,0.0001,96.857
R_180_extract_8 6 9 41.jpg,R,R,0.03,99.74,0.23,,60,32,150,0.0001,96.857
R_181_extract_8 6 13 17.jpg,R,R,0.3,99.66,0.04,,60,32,150,0.0001,96.857
R_181_extract_8 6 9 41.jpg,R,R,0.03,99.86,0.12,,60,32,150,0.0001,96.857
R_182_extract_8 6 13 17.jpg,R,R,0.04,99.94,0.02,,60,32,150,0.0001,96.857
R_182_extract_8 6 9 41.jpg,R,R,0.02,99.7,0.28,,60,32,150,0.0001,96.857
R_183_extract_8 6 13 17.jpg,R,R,0.06,99.91,0.03,,60,32,150,0.0001,96.857
R_183_extract_8 6 9 41.jpg,R,R,0.06,98.48,1.47,,60,32,150,0.0001,96.857
R_184_extract_8 6 13 17.jpg,R,R,0.11,99.84,0.05,,60,32,150,0.0001,96.857
R_184_extract_8 6 9 41.jpg,R,R,0.03,98.38,1.59,,60,32,150,0.0001,96.857
R_185_extract_8 6 13 17.jpg,R,R,0.05,99.95,0.0,,60,32,150,0.0001,96.857
R_185_extract_8 6 9 41.jpg,R,R,0.01,99.71,0.29,,60,32,150,0.0001,96.857
R_186_extract_8 6 10 49.jpg,R,R,15.9,82.94,1.16,,60,32,150,0.0001,96.857
R_186_extract_8 6 13 17.jpg,R,R,0.08,99.74,0.18,,60,32,150,0.0001,96.857
R_186_extract_8 6 9 26.jpg,R,R,0.17,97.83,2.0,,60,32,150,0.0001,96.857
R_186_extract_8 6 9 41.jpg,R,R,0.01,99.71,0.27,,60,32,150,0.0001,96.857
R_187_extract_8 6 10 49.jpg,R,N,84.69,14.67,0.64,,60,32,150,0.0001,96.857
R_187_extract_8 6 13 17.jpg,R,R,0.22,99.42,0.36,,60,32,150,0.0001,96.857
R_187_extract_8 6 9 26.jpg,R,R,0.15,98.15,1.7,,60,32,150,0.0001,96.857
R_187_extract_8 6 9 41.jpg,R,R,0.01,99.86,0.13,,60,32,150,0.0001,96.857
R_188_extract_8 6 13 17.jpg,R,R,0.25,99.3,0.46,,60,32,150,0.0001,96.857
R_188_extract_8 6 9 26.jpg,R,R,0.2,99.04,0.76,,60,32,150,0.0001,96.857
R_188_extract_8 6 9 41.jpg,R,R,0.02,99.62,0.36,,60,32,150,0.0001,96.857
R_189_extract_8 6 13 17.jpg,R,R,0.3,99.33,0.37,,60,32,150,0.0001,96.857
R_189_extract_8 6 9 26.jpg,R,R,0.07,99.68,0.25,,60,32,150,0.0001,96.857
R_189_extract_8 6 9 41.jpg,R,R,0.03,99.3,0.67,,60,32,150,0.0001,96.857
R_18_extract_8 6 10 49.jpg,R,R,5.34,92.3,2.36,,60,32,150,0.0001,96.857
R_18_extract_8 6 9 41.jpg,R,R,0.29,98.47,1.24,,60,32,150,0.0001,96.857
R_18_extract_8 6 9 49.jpg,R,R,0.15,93.6,6.25,,60,32,150,0.0001,96.857
R_190_extract_8 6 13 17.jpg,R,R,0.29,99.49,0.22,,60,32,150,0.0001,96.857
R_190_extract_8 6 9 26.jpg,R,R,0.08,99.57,0.35,,60,32,150,0.0001,96.857
R_190_extract_8 6 9 41.jpg,R,R,0.04,99.4,0.56,,60,32,150,0.0001,96.857
R_191_extract_8 6 13 17.jpg,R,R,0.16,99.67,0.17,,60,32,150,0.0001,96.857
R_191_extract_8 6 9 26.jpg,R,R,0.12,98.58,1.3,,60,32,150,0.0001,96.857
R_191_extract_8 6 9 41.jpg,R,R,0.14,99.06,0.8,,60,32,150,0.0001,96.857
R_192_extract_8 6 13 17.jpg,R,R,0.05,99.94,0.01,,60,32,150,0.0001,96.857
R_192_extract_8 6 9 26.jpg,R,R,0.09,99.65,0.26,,60,32,150,0.0001,96.857
R_192_extract_8 6 9 41.jpg,R,R,0.07,99.52,0.4,,60,32,150,0.0001,96.857
R_193_extract_8 6 13 17.jpg,R,R,0.05,99.95,0.0,,60,32,150,0.0001,96.857
R_193_extract_8 6 9 26.jpg,R,R,0.05,99.33,0.62,,60,32,150,0.0001,96.857
R_193_extract_8 6 9 41.jpg,R,R,0.17,98.65,1.18,,60,32,150,0.0001,96.857
R_194_extract_8 6 13 17.jpg,R,R,0.1,99.86,0.05,,60,32,150,0.0001,96.857
R_194_extract_8 6 9 26.jpg,R,R,0.04,89.98,9.97,,60,32,150,0.0001,96.857
R_194_extract_8 6 9 41.jpg,R,R,0.18,98.07,1.75,,60,32,150,0.0001,96.857
R_195_extract_8 6 13 17.jpg,R,R,0.02,99.93,0.05,,60,32,150,0.0001,96.857
R_195_extract_8 6 9 26.jpg,R,R,0.05,95.29,4.66,,60,32,150,0.0001,96.857
R_195_extract_8 6 9 41.jpg,R,R,0.05,99.13,0.82,,60,32,150,0.0001,96.857
R_196_extract_8 6 13 17.jpg,R,R,0.02,99.97,0.01,,60,32,150,0.0001,96.857
R_196_extract_8 6 9 26.jpg,R,R,0.07,88.47,11.47,,60,32,150,0.0001,96.857
R_196_extract_8 6 9 41.jpg,R,R,0.02,95.35,4.63,,60,32,150,0.0001,96.857
R_197_extract_8 6 13 17.jpg,R,R,0.03,99.95,0.02,,60,32,150,0.0001,96.857
R_197_extract_8 6 9 26.jpg,R,R,0.03,98.92,1.05,,60,32,150,0.0001,96.857
R_197_extract_8 6 9 41.jpg,R,R,0.05,98.36,1.59,,60,32,150,0.0001,96.857
R_198_extract_8 6 13 17.jpg,R,R,0.11,99.8,0.1,,60,32,150,0.0001,96.857
R_198_extract_8 6 9 26.jpg,R,R,0.03,97.82,2.15,,60,32,150,0.0001,96.857
R_198_extract_8 6 9 41.jpg,R,R,0.02,99.35,0.63,,60,32,150,0.0001,96.857
R_199_extract_8 6 13 17.jpg,R,R,0.04,99.88,0.08,,60,32,150,0.0001,96.857
R_199_extract_8 6 9 26.jpg,R,R,0.03,98.58,1.39,,60,32,150,0.0001,96.857
R_199_extract_8 6 9 41.jpg,R,R,0.02,99.63,0.35,,60,32,150,0.0001,96.857
R_19_extract_8 6 10 49.jpg,R,R,0.17,99.59,0.23,,60,32,150,0.0001,96.857
R_19_extract_8 6 9 41.jpg,R,R,0.47,99.37,0.16,,60,32,150,0.0001,96.857
R_19_extract_8 6 9 49.jpg,R,L,0.0,17.26,82.74,,60,32,150,0.0001,96.857
R_1_extract_8 6 10 49.jpg,R,R,5.44,92.66,1.9,,60,32,150,0.0001,96.857
R_1_extract_8 6 9 41.jpg,R,R,1.37,97.95,0.68,,60,32,150,0.0001,96.857
R_200_extract_8 6 13 17.jpg,R,R,0.15,99.77,0.08,,60,32,150,0.0001,96.857
R_200_extract_8 6 9 41.jpg,R,R,0.03,99.5,0.47,,60,32,150,0.0001,96.857
R_201_extract_8 6 13 17.jpg,R,R,0.12,99.72,0.15,,60,32,150,0.0001,96.857
R_201_extract_8 6 9 41.jpg,R,R,0.01,99.74,0.25,,60,32,150,0.0001,96.857
R_202_extract_8 6 13 17.jpg,R,R,0.18,99.34,0.48,,60,32,150,0.0001,96.857
R_202_extract_8 6 9 41.jpg,R,R,0.04,99.54,0.43,,60,32,150,0.0001,96.857
R_203_extract_8 6 13 17.jpg,R,R,0.07,99.56,0.36,,60,32,150,0.0001,96.857
R_203_extract_8 6 9 41.jpg,R,R,0.08,99.53,0.4,,60,32,150,0.0001,96.857
R_204_extract_8 6 13 17.jpg,R,R,0.07,99.85,0.08,,60,32,150,0.0001,96.857
R_204_extract_8 6 9 41.jpg,R,R,0.06,97.89,2.06,,60,32,150,0.0001,96.857
R_205_extract_8 6 13 17.jpg,R,R,0.13,99.68,0.19,,60,32,150,0.0001,96.857
R_205_extract_8 6 9 41.jpg,R,R,0.01,99.59,0.4,,60,32,150,0.0001,96.857
R_206_extract_8 6 13 17.jpg,R,R,0.01,99.99,0.01,,60,32,150,0.0001,96.857
R_206_extract_8 6 9 41.jpg,R,R,0.01,99.54,0.45,,60,32,150,0.0001,96.857
R_207_extract_8 6 13 17.jpg,R,R,0.01,99.99,0.0,,60,32,150,0.0001,96.857
R_207_extract_8 6 9 41.jpg,R,R,0.01,99.28,0.71,,60,32,150,0.0001,96.857
R_208_extract_8 6 13 17.jpg,R,R,0.07,99.93,0.0,,60,32,150,0.0001,96.857
R_208_extract_8 6 9 26.jpg,R,R,0.18,97.16,2.67,,60,32,150,0.0001,96.857
R_208_extract_8 6 9 41.jpg,R,R,0.03,98.07,1.89,,60,32,150,0.0001,96.857
R_209_extract_8 6 13 17.jpg,R,R,0.12,99.88,0.0,,60,32,150,0.0001,96.857
R_209_extract_8 6 9 26.jpg,R,R,0.49,92.05,7.45,,60,32,150,0.0001,96.857
R_209_extract_8 6 9 41.jpg,R,R,0.03,99.18,0.79,,60,32,150,0.0001,96.857
R_20_extract_8 6 10 49.jpg,R,R,0.72,98.58,0.69,,60,32,150,0.0001,96.857
R_20_extract_8 6 9 41.jpg,R,R,0.14,98.94,0.92,,60,32,150,0.0001,96.857
R_20_extract_8 6 9 49.jpg,R,R,0.0,52.18,47.82,,60,32,150,0.0001,96.857
R_210_extract_8 6 13 17.jpg,R,R,0.06,99.92,0.02,,60,32,150,0.0001,96.857
R_210_extract_8 6 9 41.jpg,R,R,0.02,98.93,1.06,,60,32,150,0.0001,96.857
R_211_extract_8 6 9 41.jpg,R,R,0.01,99.61,0.38,,60,32,150,0.0001,96.857
R_212_extract_8 6 9 41.jpg,R,R,0.02,99.86,0.12,,60,32,150,0.0001,96.857
R_213_extract_8 6 9 41.jpg,R,R,0.02,99.84,0.15,,60,32,150,0.0001,96.857
R_214_extract_8 6 9 41.jpg,R,R,0.01,99.66,0.33,,60,32,150,0.0001,96.857
R_215_extract_8 6 9 41.jpg,R,R,0.02,99.73,0.26,,60,32,150,0.0001,96.857
R_217_extract_8 6 10 49.jpg,R,N,88.56,11.43,0.01,,60,32,150,0.0001,96.857
R_218_extract_8 6 10 49.jpg,R,N,66.59,33.38,0.02,,60,32,150,0.0001,96.857
R_219_extract_8 6 10 49.jpg,R,N,94.44,5.55,0.01,,60,32,150,0.0001,96.857
R_21_extract_8 6 10 49.jpg,R,R,0.25,98.57,1.18,,60,32,150,0.0001,96.857
R_21_extract_8 6 9 41.jpg,R,R,0.06,99.74,0.2,,60,32,150,0.0001,96.857
R_21_extract_8 6 9 49.jpg,R,R,0.04,64.71,35.25,,60,32,150,0.0001,96.857
R_220_extract_8 6 10 49.jpg,R,N,76.2,23.8,0.0,,60,32,150,0.0001,96.857
R_221_extract_8 6 10 49.jpg,R,R,34.31,65.67,0.01,,60,32,150,0.0001,96.857
R_222_extract_8 6 10 49.jpg,R,N,78.66,21.33,0.02,,60,32,150,0.0001,96.857
R_223_extract_8 6 10 49.jpg,R,R,48.47,51.52,0.01,,60,32,150,0.0001,96.857
R_224_extract_8 6 10 49.jpg,R,R,34.53,65.45,0.02,,60,32,150,0.0001,96.857
R_224_extract_8 6 9 26.jpg,R,R,0.19,95.0,4.81,,60,32,150,0.0001,96.857
R_225_extract_8 6 10 49.jpg,R,R,36.29,63.69,0.02,,60,32,150,0.0001,96.857
R_225_extract_8 6 9 26.jpg,R,R,0.51,92.75,6.74,,60,32,150,0.0001,96.857
R_226_extract_8 6 10 49.jpg,R,R,35.9,64.04,0.06,,60,32,150,0.0001,96.857
R_226_extract_8 6 9 26.jpg,R,R,0.18,95.74,4.08,,60,32,150,0.0001,96.857
R_227_extract_8 6 10 49.jpg,R,R,7.57,92.4,0.03,,60,32,150,0.0001,96.857
R_228_extract_8 6 10 49.jpg,R,R,3.22,96.73,0.05,,60,32,150,0.0001,96.857
R_22_extract_8 6 10 49.jpg,R,R,12.25,71.11,16.64,,60,32,150,0.0001,96.857
R_22_extract_8 6 9 41.jpg,R,R,0.01,99.57,0.41,,60,32,150,0.0001,96.857
R_22_extract_8 6 9 49.jpg,R,R,0.01,79.46,20.53,,60,32,150,0.0001,96.857
R_232_extract_8 6 10 23.jpg,R,R,0.01,99.66,0.34,,60,32,150,0.0001,96.857
R_233_extract_8 6 10 23.jpg,R,R,0.04,99.58,0.38,,60,32,150,0.0001,96.857
R_234_extract_8 6 10 23.jpg,R,R,0.04,99.78,0.18,,60,32,150,0.0001,96.857
R_235_extract_8 6 10 23.jpg,R,R,0.05,97.01,2.94,,60,32,150,0.0001,96.857
R_236_extract_8 6 10 23.jpg,R,R,0.21,94.73,5.06,,60,32,150,0.0001,96.857
R_237_extract_8 6 10 23.jpg,R,R,0.45,93.1,6.45,,60,32,150,0.0001,96.857
R_238_extract_8 6 10 23.jpg,R,R,0.0,87.34,12.66,,60,32,150,0.0001,96.857
R_239_extract_8 6 10 23.jpg,R,R,0.01,96.64,3.36,,60,32,150,0.0001,96.857
R_23_extract_8 6 10 49.jpg,R,R,3.71,95.74,0.56,,60,32,150,0.0001,96.857
R_23_extract_8 6 9 41.jpg,R,R,0.02,99.87,0.11,,60,32,150,0.0001,96.857
R_23_extract_8 6 9 49.jpg,R,R,0.01,69.79,30.21,,60,32,150,0.0001,96.857
R_240_extract_8 6 10 23.jpg,R,R,0.0,97.25,2.75,,60,32,150,0.0001,96.857
R_240_extract_8 6 10 37.jpg,R,R,0.05,99.94,0.01,,60,32,150,0.0001,96.857
R_241_extract_8 6 10 23.jpg,R,R,0.01,98.4,1.58,,60,32,150,0.0001,96.857
R_241_extract_8 6 10 37.jpg,R,R,0.01,99.98,0.01,,60,32,150,0.0001,96.857
R_241_extract_8 6 9 26.jpg,R,R,1.05,68.03,30.93,,60,32,150,0.0001,96.857
R_242_extract_8 6 10 23.jpg,R,R,0.0,99.86,0.14,,60,32,150,0.0001,96.857
R_242_extract_8 6 10 37.jpg,R,R,0.06,96.51,3.43,,60,32,150,0.0001,96.857
R_242_extract_8 6 9 26.jpg,R,R,0.69,97.36,1.95,,60,32,150,0.0001,96.857
R_243_extract_8 6 10 23.jpg,R,R,0.0,99.86,0.14,,60,32,150,0.0001,96.857
R_243_extract_8 6 10 37.jpg,R,R,0.09,99.75,0.16,,60,32,150,0.0001,96.857
R_243_extract_8 6 9 26.jpg,R,R,0.24,94.25,5.51,,60,32,150,0.0001,96.857
R_244_extract_8 6 10 23.jpg,R,R,0.0,97.89,2.11,,60,32,150,0.0001,96.857
R_244_extract_8 6 10 37.jpg,R,R,0.01,99.72,0.27,,60,32,150,0.0001,96.857
R_244_extract_8 6 9 26.jpg,R,R,0.03,99.43,0.54,,60,32,150,0.0001,96.857
R_245_extract_8 6 10 37.jpg,R,R,0.14,98.81,1.04,,60,32,150,0.0001,96.857
R_245_extract_8 6 9 26.jpg,R,R,0.14,98.72,1.15,,60,32,150,0.0001,96.857
R_246_extract_8 6 10 37.jpg,R,R,0.02,99.76,0.22,,60,32,150,0.0001,96.857
R_246_extract_8 6 9 26.jpg,R,R,0.68,97.91,1.41,,60,32,150,0.0001,96.857
R_247_extract_8 6 10 37.jpg,R,R,0.04,99.79,0.17,,60,32,150,0.0001,96.857
R_247_extract_8 6 9 26.jpg,R,R,0.69,96.64,2.68,,60,32,150,0.0001,96.857
R_248_extract_8 6 10 37.jpg,R,R,0.07,89.36,10.57,,60,32,150,0.0001,96.857
R_248_extract_8 6 9 26.jpg,R,R,0.24,97.21,2.55,,60,32,150,0.0001,96.857
R_249_extract_8 6 10 37.jpg,R,R,0.01,97.62,2.37,,60,32,150,0.0001,96.857
R_249_extract_8 6 9 26.jpg,R,R,0.07,98.22,1.71,,60,32,150,0.0001,96.857
R_24_extract_8 6 10 49.jpg,R,R,0.1,99.86,0.04,,60,32,150,0.0001,96.857
R_24_extract_8 6 9 41.jpg,R,R,0.02,99.78,0.2,,60,32,150,0.0001,96.857
R_24_extract_8 6 9 49.jpg,R,R,0.01,79.91,20.08,,60,32,150,0.0001,96.857
R_250_extract_8 6 10 37.jpg,R,R,0.08,98.61,1.31,,60,32,150,0.0001,96.857
R_250_extract_8 6 9 26.jpg,R,R,0.02,91.44,8.54,,60,32,150,0.0001,96.857
R_251_extract_8 6 10 37.jpg,R,R,0.0,98.0,2.0,,60,32,150,0.0001,96.857
R_251_extract_8 6 9 26.jpg,R,R,0.25,86.57,13.18,,60,32,150,0.0001,96.857
R_252_extract_8 6 10 37.jpg,R,R,0.0,97.38,2.62,,60,32,150,0.0001,96.857
R_252_extract_8 6 9 26.jpg,R,R,0.3,73.26,26.44,,60,32,150,0.0001,96.857
R_253_extract_8 6 10 37.jpg,R,R,0.03,98.24,1.73,,60,32,150,0.0001,96.857
R_253_extract_8 6 9 26.jpg,R,R,0.08,93.05,6.87,,60,32,150,0.0001,96.857
R_254_extract_8 6 10 37.jpg,R,R,0.04,99.85,0.1,,60,32,150,0.0001,96.857
R_254_extract_8 6 9 26.jpg,R,R,0.27,91.07,8.65,,60,32,150,0.0001,96.857
R_255_extract_8 6 10 37.jpg,R,R,0.01,99.79,0.2,,60,32,150,0.0001,96.857
R_256_extract_8 6 10 37.jpg,R,R,0.0,99.53,0.47,,60,32,150,0.0001,96.857
R_257_extract_8 6 10 37.jpg,R,R,0.0,99.89,0.11,,60,32,150,0.0001,96.857
R_258_extract_8 6 10 37.jpg,R,R,0.02,99.87,0.11,,60,32,150,0.0001,96.857
R_259_extract_8 6 10 37.jpg,R,R,0.15,98.7,1.15,,60,32,150,0.0001,96.857
R_25_extract_8 6 10 49.jpg,R,R,0.04,99.71,0.25,,60,32,150,0.0001,96.857
R_25_extract_8 6 9 41.jpg,R,R,0.3,98.16,1.54,,60,32,150,0.0001,96.857
R_25_extract_8 6 9 49.jpg,R,R,0.05,72.68,27.27,,60,32,150,0.0001,96.857
R_260_extract_8 6 10 37.jpg,R,R,0.0,99.62,0.38,,60,32,150,0.0001,96.857
R_261_extract_8 6 10 37.jpg,R,R,0.0,99.97,0.02,,60,32,150,0.0001,96.857
R_262_extract_8 6 10 37.jpg,R,R,0.0,99.97,0.03,,60,32,150,0.0001,96.857
R_263_extract_8 6 10 37.jpg,R,R,0.0,99.93,0.06,,60,32,150,0.0001,96.857
R_264_extract_8 6 10 37.jpg,R,R,0.01,99.06,0.93,,60,32,150,0.0001,96.857
R_265_extract_8 6 10 37.jpg,R,R,0.53,61.28,38.19,,60,32,150,0.0001,96.857
R_266_extract_8 6 10 37.jpg,R,R,1.47,98.08,0.45,,60,32,150,0.0001,96.857
R_266_extract_8 6 9 26.jpg,R,R,2.75,90.57,6.68,,60,32,150,0.0001,96.857
R_267_extract_8 6 10 37.jpg,R,R,0.35,99.23,0.43,,60,32,150,0.0001,96.857
R_267_extract_8 6 9 26.jpg,R,R,26.03,70.24,3.74,,60,32,150,0.0001,96.857
R_268_extract_8 6 10 37.jpg,R,R,1.19,97.85,0.96,,60,32,150,0.0001,96.857
R_268_extract_8 6 9 26.jpg,R,R,1.06,95.57,3.37,,60,32,150,0.0001,96.857
R_269_extract_8 6 10 37.jpg,R,R,5.24,92.56,2.2,,60,32,150,0.0001,96.857
R_269_extract_8 6 9 26.jpg,R,R,0.03,99.4,0.57,,60,32,150,0.0001,96.857
R_26_extract_8 6 10 49.jpg,R,R,7.36,82.06,10.57,,60,32,150,0.0001,96.857
R_26_extract_8 6 9 41.jpg,R,R,0.06,99.68,0.27,,60,32,150,0.0001,96.857
R_26_extract_8 6 9 49.jpg,R,R,0.01,88.16,11.82,,60,32,150,0.0001,96.857
R_270_extract_8 6 10 37.jpg,R,R,0.88,91.76,7.36,,60,32,150,0.0001,96.857
R_270_extract_8 6 9 26.jpg,R,R,0.16,99.66,0.18,,60,32,150,0.0001,96.857
R_271_extract_8 6 10 37.jpg,R,R,0.69,70.64,28.68,,60,32,150,0.0001,96.857
R_271_extract_8 6 9 26.jpg,R,R,0.31,99.54,0.15,,60,32,150,0.0001,96.857
R_272_extract_8 6 10 37.jpg,R,R,0.19,99.26,0.55,,60,32,150,0.0001,96.857
R_272_extract_8 6 9 26.jpg,R,R,0.54,97.51,1.94,,60,32,150,0.0001,96.857
R_273_extract_8 6 10 37.jpg,R,R,0.06,99.83,0.11,,60,32,150,0.0001,96.857
R_273_extract_8 6 9 26.jpg,R,R,0.14,94.73,5.13,,60,32,150,0.0001,96.857
R_274_extract_8 6 10 37.jpg,R,R,0.04,99.81,0.15,,60,32,150,0.0001,96.857
R_274_extract_8 6 9 26.jpg,R,R,0.08,97.83,2.09,,60,32,150,0.0001,96.857
R_275_extract_8 6 10 37.jpg,R,R,0.12,85.73,14.15,,60,32,150,0.0001,96.857
R_275_extract_8 6 9 26.jpg,R,R,0.1,98.34,1.56,,60,32,150,0.0001,96.857
R_276_extract_8 6 10 37.jpg,R,R,0.01,81.44,18.55,,60,32,150,0.0001,96.857
R_276_extract_8 6 9 26.jpg,R,R,0.23,96.07,3.7,,60,32,150,0.0001,96.857
R_277_extract_8 6 10 37.jpg,R,R,0.65,86.33,13.02,,60,32,150,0.0001,96.857
